agreement_level,sentence,label,source
all_agree,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative,huggingface_takala_financial_phrasebank
all_agree,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,negative,huggingface_takala_financial_phrasebank
all_agree,EPS dropped to EUR0 .2 from EUR0 .3 .,negative,huggingface_takala_financial_phrasebank
all_agree,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,negative,huggingface_takala_financial_phrasebank
all_agree,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",negative,huggingface_takala_financial_phrasebank
all_agree,"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",negative,huggingface_takala_financial_phrasebank
all_agree,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,huggingface_takala_financial_phrasebank
all_agree,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",positive,huggingface_takala_financial_phrasebank
all_agree,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",positive,huggingface_takala_financial_phrasebank
all_agree,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",positive,huggingface_takala_financial_phrasebank
all_agree,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,positive,huggingface_takala_financial_phrasebank
all_agree,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,positive,huggingface_takala_financial_phrasebank
all_agree,"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .",positive,huggingface_takala_financial_phrasebank
all_agree,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",positive,huggingface_takala_financial_phrasebank
all_agree,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",positive,huggingface_takala_financial_phrasebank
all_agree,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,positive,huggingface_takala_financial_phrasebank
all_agree,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",positive,huggingface_takala_financial_phrasebank
all_agree,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",negative,huggingface_takala_financial_phrasebank
all_agree,"`` Adjustment to the fall in price level , in contrast , has been less effective .",negative,huggingface_takala_financial_phrasebank
all_agree,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative,huggingface_takala_financial_phrasebank
all_agree,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,huggingface_takala_financial_phrasebank
all_agree,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",positive,huggingface_takala_financial_phrasebank
all_agree,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",neutral,huggingface_takala_financial_phrasebank
all_agree,BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,neutral,huggingface_takala_financial_phrasebank
all_agree,"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news",neutral,huggingface_takala_financial_phrasebank
all_agree,He wore a black beanie-type cap and a black jacket .,neutral,huggingface_takala_financial_phrasebank
all_agree,The products have a low salt and fat content .,neutral,huggingface_takala_financial_phrasebank
all_agree,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,negative,huggingface_takala_financial_phrasebank
all_agree,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",negative,huggingface_takala_financial_phrasebank
all_agree,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",negative,huggingface_takala_financial_phrasebank
all_agree,Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,huggingface_takala_financial_phrasebank
all_agree,"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",negative,huggingface_takala_financial_phrasebank
all_agree,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",negative,huggingface_takala_financial_phrasebank
all_agree,"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",negative,huggingface_takala_financial_phrasebank
all_agree,"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",negative,huggingface_takala_financial_phrasebank
all_agree,"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",negative,huggingface_takala_financial_phrasebank
all_agree,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",negative,huggingface_takala_financial_phrasebank
all_agree,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",positive,huggingface_takala_financial_phrasebank
all_agree,"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,huggingface_takala_financial_phrasebank
all_agree,"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",negative,huggingface_takala_financial_phrasebank
all_agree,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",negative,huggingface_takala_financial_phrasebank
